Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000001913,2021-08-13 10:13:52,Dana Mcgee,"['Cereal Bars', 'Broom', 'Vacuum Cleaner', 'Banana', 'Power Strips']",7,93.56,Mobile Payment,Seattle,Convenience Store,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000001914,2020-02-13 02:01:32,Dwayne Arroyo,"['Chips', 'Chicken', 'Cleaning Rags', 'Dustpan']",10,97.5,Credit Card,Houston,Pharmacy,True,Homemaker,Fall,Discount on Selected Items
1000001915,2023-09-25 15:09:28,Kelly Rodriguez,"['Spinach', 'Laundry Detergent', 'Eggs']",6,8.47,Cash,Boston,Pharmacy,True,Professional,Spring,
1000001916,2021-08-23 17:34:58,Benjamin Norton,"['Toilet Paper', 'Vacuum Cleaner']",8,62.17,Credit Card,Boston,Specialty Store,True,Student,Winter,Discount on Selected Items
1000001917,2023-09-16 11:06:07,Michael Sanders,['Salmon'],7,78.71,Cash,San Francisco,Pharmacy,True,Homemaker,Winter,
1000001918,2020-10-30 02:11:58,Jessica Sherman,"['Cheese', 'Toothpaste', 'Beef']",8,37.37,Cash,Dallas,Specialty Store,False,Teenager,Fall,BOGO (Buy One Get One)
1000001919,2021-05-24 10:37:57,Ryan Johnson,"['Shrimp', 'Chicken', 'Apple', 'Plant Fertilizer', 'Ketchup']",4,75.39,Credit Card,Seattle,Warehouse Club,True,Young Adult,Summer,
1000001920,2020-11-24 17:45:09,Courtney Deleon,"['Vinegar', 'Extension Cords', 'Butter']",9,28.21,Debit Card,Chicago,Specialty Store,False,Middle-Aged,Spring,BOGO (Buy One Get One)
1000001921,2021-10-11 05:57:23,Pamela Phillips,"['Jam', 'Feminine Hygiene Products']",2,36.71,Mobile Payment,Seattle,Supermarket,False,Young Adult,Winter,BOGO (Buy One Get One)
1000001922,2021-05-05 05:20:09,Chase Combs,['Hair Gel'],4,98.46,Cash,Miami,Convenience Store,True,Homemaker,Winter,Discount on Selected Items
1000001923,2023-05-11 05:23:41,Melissa Wright,"['Vinegar', 'Spinach', 'Vacuum Cleaner', 'Iron', 'Tissues']",5,49.71,Cash,Dallas,Warehouse Club,True,Professional,Winter,Discount on Selected Items
1000001924,2020-05-28 05:05:34,Bruce Garcia,['Tomatoes'],7,16.48,Debit Card,Atlanta,Convenience Store,False,Student,Winter,
1000001925,2020-10-13 17:37:59,Carrie Taylor,"['Chicken', 'Ice Cream', 'Eggs', 'Plant Fertilizer']",7,87.02,Credit Card,Atlanta,Warehouse Club,False,Student,Summer,BOGO (Buy One Get One)
1000001926,2023-06-16 16:06:45,Jane Brooks,"['Deodorant', 'Orange', 'Iron', 'Light Bulbs', 'Bath Towels']",3,53.63,Mobile Payment,Miami,Specialty Store,True,Young Adult,Spring,Discount on Selected Items
1000001927,2024-03-15 22:10:24,Mary Smith,"['Cheese', 'Tea', 'Tea', 'Pancake Mix']",7,14.96,Cash,Atlanta,Supermarket,False,Homemaker,Fall,
1000001928,2021-07-05 09:54:32,Richard Dorsey,"['Carrots', 'Diapers', 'Bath Towels', 'Toothpaste']",5,95.59,Cash,Los Angeles,Specialty Store,True,Retiree,Spring,Discount on Selected Items
1000001929,2022-12-08 23:21:57,Rachel Garcia,"['Feminine Hygiene Products', 'Trash Cans']",8,8.04,Mobile Payment,Chicago,Specialty Store,False,Student,Spring,
1000001930,2022-10-05 18:38:55,Melissa Miller,"['Dish Soap', 'Potatoes', 'Cheese', 'Insect Repellent']",3,54.45,Cash,San Francisco,Specialty Store,True,Retiree,Summer,Discount on Selected Items
1000001931,2024-01-19 14:26:24,Danielle Welch,"['Dishware', 'Tissues', 'Shower Gel']",7,20.2,Mobile Payment,Houston,Supermarket,False,Homemaker,Summer,
1000001932,2022-09-13 18:56:23,Joseph Fisher,"['Honey', 'Vinegar', 'Tuna']",3,93.68,Credit Card,Dallas,Supermarket,False,Student,Fall,BOGO (Buy One Get One)
1000001933,2022-11-22 11:34:01,Gerald Barnes,"['Carrots', 'Bath Towels']",5,12.15,Credit Card,San Francisco,Convenience Store,True,Middle-Aged,Winter,Discount on Selected Items
1000001934,2023-05-03 00:59:32,Courtney Miles,"['Shaving Cream', 'Toothpaste', 'BBQ Sauce', 'Soap']",1,66.71,Cash,Dallas,Convenience Store,True,Student,Winter,BOGO (Buy One Get One)
1000001935,2022-09-17 07:27:59,James Hernandez,"['Lawn Mower', 'Milk']",8,38.16,Debit Card,Miami,Warehouse Club,False,Middle-Aged,Spring,BOGO (Buy One Get One)
1000001936,2023-07-03 17:15:03,Timothy Washington,"['Bread', 'Dustpan', 'Salmon', 'Baby Wipes']",4,57.28,Debit Card,San Francisco,Pharmacy,True,Professional,Winter,BOGO (Buy One Get One)
1000001937,2021-04-28 19:33:44,Kathy Cortez,"['Butter', 'BBQ Sauce', 'Broom']",3,87.36,Debit Card,Chicago,Specialty Store,False,Teenager,Fall,BOGO (Buy One Get One)
1000001938,2021-04-12 23:23:26,Ray Lin,"['Shaving Cream', 'Shower Gel', 'Pancake Mix', 'Syrup']",9,75.82,Credit Card,New York,Supermarket,True,Retiree,Summer,
1000001939,2023-09-20 09:46:10,Robert Osborne,['Pickles'],2,28.6,Cash,Dallas,Supermarket,True,Middle-Aged,Spring,
1000001940,2020-03-13 12:58:25,William Powers,"['Plant Fertilizer', 'Sponges']",9,10.09,Credit Card,Seattle,Department Store,False,Retiree,Summer,Discount on Selected Items
1000001941,2020-03-29 10:40:47,Amy Briggs,"['Peanut Butter', 'Paper Towels']",6,27.86,Credit Card,Houston,Convenience Store,True,Student,Fall,
1000001942,2020-06-18 10:10:35,Jonathan Matthews,['Mop'],2,39.41,Cash,Boston,Department Store,True,Retiree,Fall,BOGO (Buy One Get One)
1000001943,2021-06-03 09:40:28,Alexander Huffman,"['Cleaning Spray', 'Feminine Hygiene Products', 'Pasta']",2,41.27,Credit Card,Dallas,Pharmacy,False,Student,Spring,BOGO (Buy One Get One)
1000001944,2021-07-31 01:29:12,Michael Page,"['Potatoes', 'Potatoes']",2,74.86,Debit Card,Atlanta,Specialty Store,False,Homemaker,Spring,
1000001945,2023-05-08 16:31:30,Stephen Davis Jr.,"['Shower Gel', 'Extension Cords']",7,23.82,Credit Card,Los Angeles,Pharmacy,False,Professional,Spring,
1000001946,2023-08-20 12:19:58,Michael Dyer,"['Coffee', 'Soap', 'Spinach', 'Toilet Paper', 'Vinegar']",7,58.94,Debit Card,Dallas,Supermarket,True,Professional,Winter,BOGO (Buy One Get One)
1000001947,2020-06-03 23:32:03,Robin Watson,"['Diapers', 'Chips', 'Lawn Mower']",8,84.71,Credit Card,Dallas,Convenience Store,True,Student,Summer,
1000001948,2020-12-01 16:34:04,Matthew Brown,"['Toothbrush', 'Beef', 'Pickles', 'Toothpaste', 'Light Bulbs']",1,93.91,Credit Card,San Francisco,Department Store,False,Student,Summer,
1000001949,2021-06-13 04:56:16,Omar Compton PhD,['Tissues'],10,84.36,Mobile Payment,Los Angeles,Pharmacy,True,Young Adult,Summer,Discount on Selected Items
1000001950,2022-05-26 13:23:36,Michael Chandler,"['Apple', 'Shower Gel']",10,8.58,Debit Card,Los Angeles,Supermarket,True,Retiree,Fall,Discount on Selected Items
1000001951,2022-08-01 00:07:57,Timothy Stanton,"['Apple', 'Dishware']",1,55.78,Cash,Houston,Supermarket,True,Senior Citizen,Spring,BOGO (Buy One Get One)
1000001952,2022-12-29 08:06:47,Daniel Floyd,"['Garden Hose', 'Cereal Bars', 'Broom']",8,64.76,Mobile Payment,Boston,Specialty Store,True,Professional,Summer,Discount on Selected Items
1000001953,2022-08-06 06:53:24,Jose Nolan,['Tissues'],1,7.59,Mobile Payment,San Francisco,Convenience Store,False,Professional,Winter,BOGO (Buy One Get One)
1000001954,2021-02-23 07:12:47,Stacey Curry,['Cleaning Spray'],6,10.81,Credit Card,New York,Supermarket,True,Middle-Aged,Summer,
1000001955,2023-04-29 23:12:39,Brian Brown,['Toothbrush'],3,84.87,Cash,Seattle,Department Store,False,Retiree,Fall,Discount on Selected Items
1000001956,2021-09-10 15:53:21,Matthew Moore,"['Apple', 'Broom', 'Ketchup', 'Bath Towels']",10,66.72,Cash,Dallas,Specialty Store,False,Middle-Aged,Fall,Discount on Selected Items
1000001957,2022-11-15 17:25:33,Dana Crawford,"['Syrup', 'Rice']",5,47.58,Mobile Payment,Boston,Convenience Store,False,Teenager,Winter,
1000001958,2023-07-08 09:58:18,Martin Drake,"['Shaving Cream', 'Soda', 'Shower Gel']",5,65.8,Cash,Houston,Convenience Store,True,Teenager,Fall,Discount on Selected Items
1000001959,2023-09-23 04:14:19,Mitchell Edwards,"['Toilet Paper', 'Toothbrush', 'Trash Bags']",1,77.49,Credit Card,New York,Convenience Store,True,Professional,Fall,
1000001960,2023-09-02 04:42:07,Sara Ryan,"['Ironing Board', 'Butter', 'Shrimp', 'Dustpan']",7,30.17,Credit Card,Houston,Specialty Store,False,Teenager,Winter,Discount on Selected Items
1000001961,2020-09-15 15:49:47,Nicholas Taylor,"['Apple', 'Soap', 'Hair Gel', 'Shrimp', 'Bread']",3,28.52,Cash,Dallas,Supermarket,False,Middle-Aged,Summer,Discount on Selected Items
1000001962,2023-07-04 17:09:20,Leah Doyle,"['Beef', 'Salmon', 'Shower Gel', 'Pasta']",4,89.17,Credit Card,Boston,Convenience Store,False,Professional,Spring,BOGO (Buy One Get One)
1000001963,2022-03-08 00:28:59,Maria Schmidt,"['Olive Oil', 'Trash Bags', 'Beef', 'Tissues']",8,14.3,Credit Card,Houston,Specialty Store,False,Professional,Fall,BOGO (Buy One Get One)
1000001964,2024-04-23 11:42:50,Nathan Hernandez,"['Razors', 'Salmon', 'Canned Soup', 'Cereal Bars']",9,77.14,Credit Card,Atlanta,Convenience Store,False,Senior Citizen,Fall,BOGO (Buy One Get One)
1000001965,2020-12-23 17:38:45,Michael Martinez,['Power Strips'],10,48.84,Cash,Los Angeles,Department Store,True,Middle-Aged,Fall,
1000001966,2020-08-06 16:58:10,Mary Mendez,"['Milk', 'Banana']",8,28.36,Cash,New York,Supermarket,True,Young Adult,Fall,
1000001967,2021-10-17 04:22:07,Ryan Phillips,"['Laundry Detergent', 'Pasta', 'Soap', 'Onions']",8,24.98,Cash,Atlanta,Department Store,False,Student,Winter,BOGO (Buy One Get One)
1000001968,2024-01-05 00:35:36,Eric Jenkins,"['Bath Towels', 'Coffee', 'BBQ Sauce', 'Syrup']",2,79.83,Credit Card,Chicago,Specialty Store,True,Retiree,Summer,BOGO (Buy One Get One)
1000001969,2020-09-18 15:06:10,Leslie Andrews,"['Ice Cream', 'Bath Towels', 'Cereal', 'Rice']",5,50.75,Credit Card,Atlanta,Supermarket,False,Young Adult,Summer,
1000001970,2024-02-18 20:18:03,Kimberly Austin,"['Pancake Mix', 'Sponges', 'Tuna']",6,97.29,Mobile Payment,Seattle,Convenience Store,False,Young Adult,Fall,Discount on Selected Items
1000001971,2022-01-12 15:17:42,Christopher Dickerson,"['Cleaning Spray', 'Dustpan']",3,48.14,Credit Card,Miami,Specialty Store,False,Teenager,Winter,
1000001972,2020-05-05 20:25:07,John Roy,['Salmon'],8,57.81,Mobile Payment,Boston,Specialty Store,True,Teenager,Spring,Discount on Selected Items
1000001973,2023-08-15 13:10:15,Joseph Nguyen,"['Peanut Butter', 'Dish Soap']",2,13.8,Debit Card,San Francisco,Department Store,False,Middle-Aged,Winter,Discount on Selected Items
1000001974,2024-04-20 12:34:34,Ethan Lawson,"['Dish Soap', 'Broom']",8,57.24,Credit Card,New York,Department Store,True,Middle-Aged,Winter,
1000001975,2022-07-06 21:32:47,Jonathan Ramirez,"['Chicken', 'Onions', 'Ironing Board', 'Tuna', 'Jam']",4,37.96,Cash,Chicago,Warehouse Club,True,Young Adult,Summer,Discount on Selected Items
1000001976,2022-11-03 16:00:38,Ashley Jones,"['Rice', 'Tuna', 'Tissues', 'Spinach', 'Bread']",4,38.08,Mobile Payment,Chicago,Specialty Store,True,Student,Winter,
1000001977,2022-01-16 06:01:00,Dennis Haas,['Soda'],1,48.98,Cash,Los Angeles,Department Store,False,Student,Winter,
1000001978,2024-03-11 02:32:39,Jenny Turner,"['Extension Cords', 'Peanut Butter', 'Pancake Mix', 'Sponges']",1,9.79,Debit Card,San Francisco,Supermarket,False,Professional,Spring,BOGO (Buy One Get One)
1000001979,2023-10-26 09:42:22,Alexander Levy,"['Canned Soup', 'Ironing Board', 'Beef']",5,27.55,Mobile Payment,Seattle,Specialty Store,True,Student,Spring,
1000001980,2021-10-16 11:33:02,Daniel Ross MD,"['Laundry Detergent', 'Shower Gel', 'Shower Gel']",3,26.65,Credit Card,Miami,Supermarket,True,Professional,Winter,
1000001981,2023-09-23 07:01:52,Stephanie George,"['Beef', 'Onions', 'Plant Fertilizer', 'Shaving Cream', 'Broom']",10,21.88,Cash,San Francisco,Supermarket,False,Student,Spring,Discount on Selected Items
1000001982,2023-01-30 20:33:44,William Robles,['Laundry Detergent'],2,18.82,Credit Card,Seattle,Pharmacy,True,Retiree,Spring,
1000001983,2023-09-18 05:13:04,Taylor Nelson,"['Plant Fertilizer', 'Vacuum Cleaner', 'Laundry Detergent']",4,70.15,Mobile Payment,San Francisco,Warehouse Club,False,Professional,Winter,Discount on Selected Items
1000001984,2022-07-16 01:35:38,Roberta Cook,"['Broom', 'Lawn Mower', 'Plant Fertilizer', 'Baby Wipes', 'Ironing Board']",3,13.13,Credit Card,New York,Convenience Store,True,Retiree,Winter,
1000001985,2020-04-13 07:50:56,James Poole,"['Feminine Hygiene Products', 'Jam', 'Dishware']",9,68.55,Cash,Houston,Specialty Store,False,Retiree,Fall,
1000001986,2021-09-29 15:18:04,Mrs. Michelle Dean MD,['Toilet Paper'],9,79.82,Credit Card,Los Angeles,Warehouse Club,True,Teenager,Spring,BOGO (Buy One Get One)
1000001987,2024-01-18 20:29:07,Ricardo Gonzalez,"['Water', 'Baby Wipes']",3,57.63,Mobile Payment,Seattle,Warehouse Club,True,Senior Citizen,Summer,
1000001988,2020-02-21 00:50:30,John Mccullough,"['Paper Towels', 'Shaving Cream']",3,87.65,Credit Card,Seattle,Supermarket,True,Middle-Aged,Fall,Discount on Selected Items
1000001989,2021-12-31 12:14:48,Leonard Hampton,"['Water', 'Olive Oil', 'Water', 'Sponges']",7,79.8,Credit Card,Houston,Pharmacy,True,Homemaker,Winter,Discount on Selected Items
1000001990,2021-11-06 05:52:52,Gabriela Ritter,"['Light Bulbs', 'Light Bulbs', 'Soda']",9,19.03,Credit Card,Boston,Warehouse Club,True,Retiree,Summer,
1000001991,2022-02-24 14:53:20,Bruce Flores,['Jam'],8,24.01,Credit Card,Houston,Pharmacy,False,Senior Citizen,Spring,
1000001992,2023-04-15 05:36:23,Ms. Kelly Sutton,"['Apple', 'BBQ Sauce']",3,91.24,Mobile Payment,San Francisco,Department Store,True,Senior Citizen,Spring,
1000001993,2020-08-18 23:28:09,Sherry Esparza,"['Dish Soap', 'Lawn Mower']",6,72.39,Mobile Payment,Houston,Department Store,False,Young Adult,Fall,BOGO (Buy One Get One)
1000001994,2023-08-26 10:07:05,William Hines,"['Olive Oil', 'Ketchup']",7,16.94,Debit Card,Seattle,Supermarket,True,Young Adult,Winter,BOGO (Buy One Get One)
1000001995,2021-04-23 02:47:30,Victor Johnson,"['Pasta', 'Yogurt', 'Trash Bags']",3,94.8,Mobile Payment,Atlanta,Department Store,False,Professional,Fall,
1000001996,2021-02-04 16:55:00,Gerald Kerr,['Dishware'],3,14.4,Mobile Payment,Boston,Pharmacy,True,Retiree,Spring,Discount on Selected Items
1000001997,2022-11-23 20:18:06,Stephanie Wright,"['Salmon', 'Bath Towels', 'Cereal']",3,50.54,Debit Card,Miami,Specialty Store,True,Retiree,Winter,Discount on Selected Items
1000001998,2020-09-13 00:33:09,Jeanne Smith,"['Shampoo', 'Yogurt', 'Paper Towels', 'Pickles', 'Banana']",10,79.81,Mobile Payment,Chicago,Pharmacy,True,Student,Fall,BOGO (Buy One Get One)
1000001999,2023-10-25 13:51:49,Kristi Hernandez,"['Syrup', 'Salmon', 'Butter', 'Cereal', 'Salmon']",5,78.17,Credit Card,Houston,Pharmacy,True,Young Adult,Spring,BOGO (Buy One Get One)
1000002000,2023-05-29 09:40:12,Kristen Sanchez,"['Garden Hose', 'Trash Cans', 'Bath Towels']",8,10.89,Debit Card,San Francisco,Specialty Store,True,Young Adult,Fall,Discount on Selected Items
1000002001,2023-09-29 12:17:43,Dr. Rebecca Walker DDS,"['Iron', 'Cereal', 'Trash Bags', 'Syrup']",7,35.59,Cash,San Francisco,Department Store,False,Student,Fall,Discount on Selected Items
1000002002,2024-05-01 23:33:35,Mr. Derrick Moore,"['Deodorant', 'Cereal Bars', 'Baby Wipes', 'BBQ Sauce']",1,65.67,Credit Card,Los Angeles,Specialty Store,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000002003,2022-12-26 22:17:50,Stacey Barr,"['Cleaning Rags', 'Bread', 'Air Freshener', 'Onions']",1,58.66,Credit Card,Chicago,Convenience Store,False,Senior Citizen,Winter,
1000002004,2022-04-04 01:10:05,Jacqueline Flores,"['Dishware', 'Hand Sanitizer']",1,14.91,Credit Card,Atlanta,Department Store,False,Professional,Winter,
1000002005,2021-11-15 01:52:21,Travis Simpson,"['Tea', 'Banana']",9,11.79,Debit Card,Dallas,Specialty Store,False,Middle-Aged,Fall,BOGO (Buy One Get One)
1000002006,2020-12-28 02:22:36,Tiffany Livingston,"['Carrots', 'Ketchup', 'Ketchup', 'Garden Hose']",2,55.69,Mobile Payment,Los Angeles,Specialty Store,True,Professional,Summer,BOGO (Buy One Get One)
1000002007,2020-07-04 09:35:46,Danielle Castillo,"['Cereal', 'Light Bulbs', 'Rice', 'Mayonnaise', 'Air Freshener']",10,79.03,Credit Card,Miami,Supermarket,True,Teenager,Winter,BOGO (Buy One Get One)
1000002008,2021-04-17 05:20:43,Jennifer Bowman,"['Trash Cans', 'Chips', 'Mop', 'Chicken', 'Syrup']",8,51.02,Cash,Chicago,Pharmacy,False,Young Adult,Spring,BOGO (Buy One Get One)
1000002009,2020-04-17 16:06:06,Gary Cruz,"['Toothpaste', 'Canned Soup']",2,64.93,Mobile Payment,Atlanta,Warehouse Club,True,Senior Citizen,Spring,BOGO (Buy One Get One)
1000002010,2021-05-06 21:01:38,Michelle Wilson,"['Plant Fertilizer', 'Pasta']",6,75.38,Mobile Payment,Boston,Supermarket,True,Middle-Aged,Summer,Discount on Selected Items
1000002011,2022-08-05 03:10:57,Scott Pena,"['Orange', 'Vinegar', 'Orange', 'Toilet Paper']",6,47.13,Cash,New York,Convenience Store,False,Professional,Summer,BOGO (Buy One Get One)
1000002012,2021-12-12 18:52:54,Blake Garcia,"['Carrots', 'Water', 'Tuna', 'Butter']",8,81.86,Debit Card,Miami,Department Store,False,Homemaker,Spring,BOGO (Buy One Get One)
1000002013,2023-06-19 21:15:13,George Nichols,"['Ketchup', 'Potatoes', 'Shower Gel', 'Dishware']",9,10.42,Cash,Boston,Warehouse Club,True,Student,Spring,Discount on Selected Items
1000002014,2020-06-28 22:25:39,Nathan Russell,"['Dustpan', 'Water']",10,56.15,Credit Card,Chicago,Pharmacy,True,Senior Citizen,Fall,
1000002015,2022-08-13 18:27:46,Randy Long,"['Cleaning Spray', 'Onions']",10,87.99,Cash,Miami,Specialty Store,False,Teenager,Fall,BOGO (Buy One Get One)
1000002016,2021-04-27 18:50:09,Christopher Oneal,"['Cheese', 'Pickles', 'Shrimp', 'Yogurt']",7,55.95,Cash,New York,Department Store,True,Retiree,Summer,
1000002017,2024-01-01 12:20:27,Kyle Garza,"['Shower Gel', 'Toothpaste', 'Honey', 'Deodorant']",8,34.91,Credit Card,Boston,Specialty Store,False,Professional,Spring,Discount on Selected Items
1000002018,2021-07-25 07:34:45,Tiffany Smith,"['Diapers', 'Beef', 'Canned Soup']",7,91.34,Mobile Payment,Chicago,Convenience Store,True,Middle-Aged,Summer,Discount on Selected Items
1000002019,2023-05-02 03:41:44,Mary Pennington,"['Shaving Cream', 'Dustpan', 'Mustard']",8,86.72,Mobile Payment,Dallas,Department Store,True,Senior Citizen,Spring,Discount on Selected Items
1000002020,2024-02-05 11:43:31,Daniel Taylor MD,"['Iron', 'Cleaning Rags', 'Toothpaste', 'Dishware']",7,98.4,Debit Card,Miami,Pharmacy,False,Young Adult,Summer,
1000002021,2023-12-27 15:04:51,Brian Gonzales,"['Potatoes', 'Cereal Bars']",2,34.77,Credit Card,Miami,Convenience Store,True,Young Adult,Summer,BOGO (Buy One Get One)
1000002022,2020-04-08 01:14:08,James Jones,"['Light Bulbs', 'Light Bulbs']",4,52.59,Credit Card,Dallas,Pharmacy,False,Student,Summer,
1000002023,2024-04-28 04:24:04,Danielle Flores,['Yogurt'],3,5.4,Debit Card,Boston,Specialty Store,True,Professional,Summer,Discount on Selected Items
1000002024,2022-07-19 21:19:04,Jeremy Wilson,"['Feminine Hygiene Products', 'Bath Towels', 'Pickles']",2,18.69,Mobile Payment,New York,Specialty Store,True,Young Adult,Fall,Discount on Selected Items
1000002025,2023-08-09 18:10:38,Tyler Kelly,"['Orange', 'Olive Oil', 'Mayonnaise', 'Hair Gel']",6,26.58,Mobile Payment,Los Angeles,Pharmacy,False,Young Adult,Winter,Discount on Selected Items
1000002026,2021-06-19 13:09:01,Maria Bailey,"['Sponges', 'Tuna', 'Shampoo', 'Extension Cords', 'Sponges']",10,93.23,Debit Card,New York,Convenience Store,False,Senior Citizen,Winter,
1000002027,2020-12-20 06:58:35,Kaylee Carter,"['Trash Cans', 'Laundry Detergent', 'Beef', 'Honey']",1,11.96,Debit Card,Boston,Warehouse Club,False,Middle-Aged,Summer,Discount on Selected Items
1000002028,2020-12-25 07:23:56,Charles Mills,"['Shaving Cream', 'Tuna', 'Cleaning Rags']",1,74.99,Debit Card,Chicago,Department Store,False,Retiree,Spring,BOGO (Buy One Get One)
1000002029,2020-06-10 10:51:06,Monica Pruitt,"['Razors', 'Pasta', 'Dish Soap']",4,98.9,Cash,Atlanta,Convenience Store,True,Professional,Winter,Discount on Selected Items
1000002030,2020-02-15 21:11:20,Justin Tucker,"['Peanut Butter', 'Tea', 'Vinegar', 'Cereal']",2,67.99,Cash,Dallas,Convenience Store,False,Student,Summer,BOGO (Buy One Get One)
1000002031,2020-05-20 07:05:38,Matthew Harrell,"['Apple', 'Yogurt', 'Olive Oil', 'Diapers', 'Yogurt']",4,33.96,Cash,Chicago,Convenience Store,True,Professional,Summer,Discount on Selected Items
1000002032,2023-05-31 06:24:30,Willie Guerra,"['Light Bulbs', 'Ketchup', 'Diapers', 'Orange', 'Cereal']",1,15.13,Mobile Payment,Dallas,Department Store,True,Homemaker,Fall,Discount on Selected Items
1000002033,2020-01-20 06:47:50,Stephanie Berg,['Shampoo'],3,19.28,Mobile Payment,Dallas,Pharmacy,True,Middle-Aged,Summer,
1000002034,2020-02-10 20:38:50,Justin Park,"['Sponges', 'Vacuum Cleaner', 'Chips', 'Tuna', 'Carrots']",10,91.45,Credit Card,Houston,Warehouse Club,True,Retiree,Summer,Discount on Selected Items
1000002035,2020-12-13 20:34:29,Kathleen Hoffman,['Beef'],3,38.98,Mobile Payment,San Francisco,Warehouse Club,False,Young Adult,Fall,
1000002036,2021-09-03 16:53:56,Brandon Anderson,['Coffee'],5,40.66,Mobile Payment,Atlanta,Specialty Store,False,Student,Summer,BOGO (Buy One Get One)
1000002037,2021-11-24 02:03:21,Steven Nguyen,['Plant Fertilizer'],4,15.54,Mobile Payment,Houston,Specialty Store,True,Student,Fall,BOGO (Buy One Get One)
1000002038,2021-11-22 07:29:31,Kayla Cohen,['Shaving Cream'],1,75.78,Mobile Payment,Miami,Specialty Store,True,Retiree,Winter,BOGO (Buy One Get One)
1000002039,2023-09-05 16:47:06,Brenda Friedman,['Vinegar'],9,83.95,Mobile Payment,Seattle,Pharmacy,True,Senior Citizen,Fall,
1000002040,2021-04-23 02:50:33,Kayla Hines,"['Apple', 'Beef', 'Spinach', 'Milk']",5,35.11,Mobile Payment,Miami,Department Store,False,Teenager,Spring,BOGO (Buy One Get One)
1000002041,2021-07-28 16:00:21,Brandon Hahn,"['Chips', 'Banana']",6,6.91,Credit Card,Atlanta,Department Store,False,Professional,Fall,
1000002042,2023-10-26 06:18:07,Jason Delgado,['Bread'],4,92.36,Mobile Payment,Los Angeles,Warehouse Club,False,Teenager,Fall,
1000002043,2020-03-01 00:33:57,James Mitchell,"['BBQ Sauce', 'Toothpaste', 'Baby Wipes']",2,19.01,Mobile Payment,Houston,Supermarket,True,Professional,Winter,Discount on Selected Items
1000002044,2024-02-16 04:04:28,Ashley Walker,"['Apple', 'Tea']",1,13.51,Credit Card,Seattle,Convenience Store,True,Professional,Spring,BOGO (Buy One Get One)
1000002045,2021-05-29 07:41:19,Patrick Green,['Honey'],1,36.14,Debit Card,Atlanta,Specialty Store,True,Middle-Aged,Winter,Discount on Selected Items
1000002046,2020-08-07 19:55:50,Luis Chung,['Coffee'],8,59.89,Cash,Chicago,Pharmacy,False,Retiree,Summer,
1000002047,2022-07-08 09:29:12,Bethany Foster,"['Hair Gel', 'Orange', 'Rice', 'Plant Fertilizer']",9,45.69,Debit Card,Boston,Department Store,True,Student,Winter,BOGO (Buy One Get One)
1000002048,2023-01-08 18:39:37,David Clark,['Sponges'],7,12.86,Debit Card,New York,Warehouse Club,True,Young Adult,Spring,Discount on Selected Items
1000002049,2020-10-10 21:40:21,Cynthia Ware,"['Orange', 'Onions']",6,93.77,Cash,New York,Supermarket,False,Middle-Aged,Spring,
1000002050,2020-05-26 17:27:29,Patricia Thomas,"['Vacuum Cleaner', 'Trash Bags', 'Insect Repellent', 'Trash Bags', 'Lawn Mower']",6,94.95,Mobile Payment,Miami,Pharmacy,True,Young Adult,Fall,
1000002051,2020-03-15 20:04:36,Jeffrey Molina,['Coffee'],9,23.33,Credit Card,Dallas,Specialty Store,True,Senior Citizen,Summer,Discount on Selected Items
1000002052,2024-05-14 01:25:36,Michael Skinner,"['Vacuum Cleaner', 'Shampoo', 'Honey', 'Shaving Cream', 'Sponges']",8,94.0,Mobile Payment,Atlanta,Warehouse Club,True,Homemaker,Spring,BOGO (Buy One Get One)
1000002053,2020-02-17 15:00:07,Barry Valencia,"['Baby Wipes', 'Power Strips', 'BBQ Sauce', 'Tomatoes', 'Mayonnaise']",9,96.9,Debit Card,Chicago,Convenience Store,False,Homemaker,Spring,BOGO (Buy One Get One)
1000002054,2021-09-30 06:23:57,Rachel Fields,"['Hair Gel', 'Chips']",5,12.22,Debit Card,Seattle,Department Store,False,Senior Citizen,Winter,Discount on Selected Items
1000002055,2023-01-28 21:44:42,Karen Davis,"['Beef', 'Dishware', 'Tomatoes', 'Tomatoes']",2,9.9,Cash,Boston,Convenience Store,False,Professional,Winter,Discount on Selected Items
1000002056,2023-11-01 09:22:37,Keith Hill,"['Soda', 'Beef', 'Baby Wipes']",4,16.03,Cash,Dallas,Convenience Store,False,Retiree,Winter,BOGO (Buy One Get One)
1000002057,2021-10-07 13:29:46,Nicholas May,"['Honey', 'Mustard']",2,40.89,Mobile Payment,Houston,Pharmacy,True,Retiree,Spring,
1000002058,2020-12-25 03:12:26,Mark Smith,['Extension Cords'],7,97.75,Credit Card,San Francisco,Supermarket,True,Student,Summer,BOGO (Buy One Get One)
1000002059,2022-06-12 11:32:55,Wendy Harvey,"['Hand Sanitizer', 'Vinegar', 'Power Strips', 'Toothbrush', 'Feminine Hygiene Products']",1,90.62,Cash,Dallas,Warehouse Club,False,Young Adult,Winter,
